ID_Pedido,Data_Venda,Nome_Produto,Categoria,Quantidade,Preco_Unitario,Valor_Total,Nome_Cliente,Estado,Email,Metodo_Pagamento
6ab620e2-7b1f-4f77-ad1b-7ad66b62b1f6,2023-05-30 00:00:00,O Segredo do Vale,Livros,4,13169.0,526.76,Daniela Mendes,SC,daniela.mendes@example.com,PIX
0f0f43b0-1784-48ef-9e16-b195aa55f759,2022-08-10 00:00:00,Jogo de Panelas Antiaderente,Casa e Cozinha,3,2909.95,8729.85,Eduardo Souza,GO,eduardo.souza@web.org,Transferência Bancária
08ca9cef-f68d-4c9a-ac74-7b9bef16f35f,2022-04-04 00:00:00,Tênis de Corrida,Esportes e Lazer,2,4804.19,9608.38,Ana Souza,AP,ana.souza@email.com,Cartão de Crédito
5b420ad2-834b-4c57-ae5a-9caa630667d3,2023-04-26 00:00:00,Barraca de Camping,Esportes e Lazer,3,3771.72,11315.16,Kaique Carvalho,GO,kaique.carvalho@web.org,Cartão de Crédito
a9a8c144-1f72-4319-b040-4d59a8c95885,2022-12-06 00:00:00,Tênis de Corrida,Esportes e Lazer,5,4893.64,24468.2,Sofia Santos,DF,sofia.santos@web.org,Boleto Bancário
d7505747-228c-4458-b81b-536103ce1eba,2023-11-26 00:00:00,Cafeteira Express,Casa e Cozinha,1,2969.43,2969.43,Helena Ribeiro,AC,helena.ribeiro@teste.br,Cartão de Crédito
e8c285c5-d2b8-44f6-b82f-45bd360c06d2,2024-04-07 00:00:00,Jogo de Panelas Antiaderente,Casa e Cozinha,3,3706.86,11120.58,Carlos Martins,DF,carlos.martins@email.com,Transferência Bancária
bbcbfc32-caaa-4f09-b6cb-bcd1e4a6ce7d,2023-05-05 00:00:00,Cozinha para Iniciantes,Livros,3,2249.43,6748.29,Marcos Souza,AL,marcos.souza@email.com,PIX
99aff2dd-ec75-4bf8-8ea1-e8059b3354c9,2024-04-22 00:00:00,Liquidificador Turbo,Casa e Cozinha,5,516.63,2583.15,Rafael Silva,MG,rafael.silva@mail.net,PayPal
eec84943-a76d-4bed-baaf-f8b415eb8ffe,2024-04-11 00:00:00,Barraca de Camping,Esportes e Lazer,4,4157.35,16629.4,Larissa Mendes,GO,larissa.mendes@teste.br,Transferência Bancária
154f22f9-f369-4972-940a-c66560719f35,2022-11-19 00:00:00,Laptop Pro,Eletrônicos,3,1628.07,4884.21,Igor Mendes,RS,igor.mendes@mail.net,Boleto Bancário
042644be-aafc-427d-81ed-077d7f56242d,2022-03-02 00:00:00,Jogo de Panelas Antiaderente,Casa e Cozinha,1,2979.47,2979.47,Natália Oliveira,ES,natália.oliveira@teste.br,Transferência Bancária
e125c851-0f84-4eaa-861f-4d4bf31daf77,2023-04-03 00:00:00,Tablet Max,Eletrônicos,4,4790.03,19160.12,Ana Castro,DF,ana.castro@email.com,Cartão de Crédito
4216ac8f-1f3a-484b-96b7-f4fa31add42c,2022-11-07 00:00:00,Aventuras em Marte,Livros,4,2269.26,9077.04,Bruno Ferreira,MT,bruno.ferreira@teste.br,Boleto Bancário
f028c781-9dff-44d5-b597-ee22d75d9d43,2024-02-11 00:00:00,Smartphone XYZ,Eletrônicos,3,4300.85,12902.55,Bruno Barbosa,SE,bruno.barbosa@teste.br,Cartão de Crédito
64e0b8c7-e783-4253-b06e-2c166bb9c4ad,2024-10-26 00:00:00,Kit de Pesca Completo,Esportes e Lazer,1,3721.04,3721.04,Valentina Silva,BA,,Boleto Bancário
ba5ce4be-8554-49a7-993c-feb0301893a3,2024-08-19 00:00:00,Liquidificador Turbo,Casa e Cozinha,5,3840.9,19204.5,Gustavo Barbosa,SP,,Boleto Bancário
f35d2939-6496-424c-af1f-f6c72e05a343,2024-06-30 00:00:00,Camiseta Básica,Roupas,2,1071.89,2143.78,Thiago Dias,MT,thiago.dias@example.com,PayPal
fc79ee08-ec20-46ca-b66c-67700451ac2a,2023-06-20 00:00:00,Aventuras em Marte,Livros,2,3755.3,7510.6,Kaique Castro,RN,kaique.castro@example.com,PayPal
b75d10ec-d8cf-4ba6-8c61-bf5d13aa6e0b,2023-02-05 00:00:00,Poemas ao Luar,Livros,3,717.0,2151.0,Helena Ribeiro,MT,helena.ribeiro@mail.net,Transferência Bancária
914d8809-8914-4147-ada5-07c944082fd5,2023-02-07 00:00:00,Cozinha para Iniciantes,Livros,2,1230.84,2461.68,Bruno Castro,GO,bruno.castro@teste.br,Boleto Bancário
dc056755-9028-4416-b0d5-3306c06951cb,2022-07-14 00:00:00,História da Arte,Livros,2,1656.49,3312.98,Bruno Barbosa,AP,,Cartão de Crédito
bb602620-5474-45a3-ba95-a233ec8effc9,2023-12-11 00:00:00,Jogo de Panelas Antiaderente,Casa e Cozinha,5,2152.63,10763.15,Gustavo Nunes,RJ,gustavo.nunes@teste.br,Cartão de Crédito
f1258603-64dd-421f-9210-ab21f98a6854,2022-05-13 00:00:00,Calça Jeans Slim,Roupas,4,4283.22,17132.88,Julia Rodrigues,SC,julia.rodrigues@teste.br,Cartão de Crédito
55eaf524-021e-4be7-8e38-096c7f6c890b,2024-02-23 00:00:00,Poemas ao Luar,Livros,2,1704.6,3409.2,Fernanda Castro,AC,fernanda.castro@web.org,PayPal
1f110839-97a8-4f57-a690-5481d6e9dd17,2022-08-13 00:00:00,Aventuras em Marte,Livros,2,3783.49,7566.98,Rafael Castro,PB,rafael.castro@email.com,Cartão de Crédito
e8a33ec1-c997-4db4-8f04-18ef032eeb33,2023-06-04 00:00:00,Liquidificador Turbo,Casa e Cozinha,4,3516.22,14064.88,Natália Santos,PA,natália.santos@example.com,Boleto Bancário
28ba85fa-b26d-4738-a39b-4f3435bbb417,2023-07-18 00:00:00,História da Arte,Livros,5,4332.7,21663.5,Eduardo Pereira,AC,eduardo.pereira@teste.br,Transferência Bancária
0aa0c40b-dc70-44c7-a9b5-b18512e1166d,2024-05-18 00:00:00,Moletom com Capuz,Roupas,2,3162.55,6258.93,Fernanda Gonçalves,MS,fernanda.gonçalves@email.com,Cartão de Crédito
8e1a64ae-7df1-4170-9934-aaa2dcb72b9f,2024-03-02 00:00:00,Cafeteira Express,Casa e Cozinha,4,712.6,2850.4,Ana Carvalho,BA,ana.carvalho@teste.br,Transferência Bancária
870ee22c-8a1e-49f6-ae41-4fb9e8998f3d,2024-01-10 00:00:00,Liquidificador Turbo,Casa e Cozinha,2,1950.59,3901.18,Larissa Almeida,AC,,Transferência Bancária
22276a8b-5971-473a-bf99-e508ae2721e2,2022-08-31 00:00:00,Bola de Futebol Oficial,Esportes e Lazer,5,2432.58,12162.9,Fernanda Costa,TO,,Transferência Bancária
8b28753b-6373-47a3-a0a2-ed640b66070c,2022-03-14 00:00:00,Robô Aspirador Inteligente,Casa e Cozinha,3,2606.74,7820.22,Fernanda Dias,SP,fernanda.dias@web.org,PayPal
1b737c54-82a2-4f44-8622-b26602eb100d,2024-10-28 00:00:00,História da Arte,Livros,4,4179.36,16717.44,Valentina Rocha,PB,valentina.rocha@mail.net,Cartão de Crédito
ee2548ac-952b-419d-b229-c4fde8ee58fe,2023-09-17 00:00:00,Laptop Pro,Eletrônicos,4,614.92,2459.68,Julia Oliveira,MT,julia.oliveira@example.com,Cartão de Crédito
a33d96fa-4afa-4187-89ee-e9f6fe8a3771,2024-12-23 00:00:00,Robô Aspirador Inteligente,Casa e Cozinha,1,1379.85,1379.85,Marcos Carvalho,SC,marcos.carvalho@mail.net,Transferência Bancária
111bcaae-6c82-4c41-8134-5c2e4b4a54a3,2024-05-05 00:00:00,Bicicleta Mountain Bike,Esportes e Lazer,5,541.52,2707.6,Bruno Ferreira,PB,bruno.ferreira@teste.br,PayPal
6182de24-5088-4e46-9cf0-437f3bacd6b0,2023-01-23 00:00:00,História da Arte,Livros,3,2145.43,6436.29,Rafael Rocha,AM,rafael.rocha@mail.net,Cartão de Crédito
eaafbc9a-1d96-485a-9e79-e2077059df04,2022-06-27 00:00:00,Smartwatch Fit,Eletrônicos,3,4021.5,12064.5,Sofia Barbosa,SE,sofia.barbosa@email.com,PIX
eb676f16-1e67-4697-b227-cb3f3d41a40d,2024-09-13 00:00:00,Poemas ao Luar,Livros,5,2218.92,11094.6,Ana Ferreira,MS,ana.ferreira@web.org,Cartão de Crédito
062403dd-432f-4cfa-a29a-74f1477c9831,2024-11-02 00:00:00,Moletom com Capuz,Roupas,1,275.31,275.31,Natália Silva,SE,natália.silva@example.com,Transferência Bancária
ec3516d4-881a-41d6-8fff-3e73c7e82202,2022-12-10 00:00:00,Camiseta Básica,Roupas,3,3236.48,9709.44,Igor Nunes,RN,igor.nunes@teste.br,Transferência Bancária
e0005be7-98a6-4d50-bc0f-d04bebb8c126,2022-01-15 00:00:00,Fone de Ouvido Sem Fio,Eletrônicos,4,2579.31,10317.24,Julia Oliveira,RO,julia.oliveira@teste.br,PayPal
25660195-6b48-463d-9e9f-2b0040fb0d69,2022-04-11 00:00:00,Bicicleta Mountain Bike,Esportes e Lazer,3,4887.26,14661.78,Igor Santos,AL,igor.santos@teste.br,Cartão de Crédito
a9896ac8-07ab-4d72-a355-c65cc45e27e9,2022-03-30 00:00:00,Tablet Max,Eletrônicos,1,1889.31,1889.31,Julia Almeida,SP,julia.almeida@email.com,PIX
f9dfc7bd-b626-4f89-8825-f58a022d6d80,2022-07-05 00:00:00,Jaqueta de Couro,Roupas,3,4234.27,12702.81,Otávio Gonçalves,RN,otávio.gonçalves@example.com,Boleto Bancário
1e330c3c-ec44-433d-a759-a242e5534bf5,2022-10-26 00:00:00,História da Arte,Livros,3,,4571.64,Igor Costa,RN,igor.costa@example.com,Boleto Bancário
16dc0f46-6068-4a81-ab5a-78a9c497f84f,2022-02-04 00:00:00,Cafeteira Express,Casa e Cozinha,2,4370.48,8740.96,Larissa Nunes,,larissa.nunes@mail.net,PayPal
5cf87775-e56a-4606-b9f8-187c57bc6720,2022-12-13 00:00:00,Cafeteira Express,Casa e Cozinha,5,4110.96,20554.8,Sofia Gonçalves,,sofia.gonçalves@teste.br,Cartão de Crédito
71db1eb2-ecab-4722-b322-124300e2d015,2024-01-12 00:00:00,Kit de Pesca Completo,Esportes e Lazer,3,2918.51,8755.53,Ana Almeida,PA,ana.almeida@teste.br,Cartão de Crédito
8f57955e-23c4-4024-9f6f-03019df19181,2024-03-28 00:00:00,Kit de Pesca Completo,Esportes e Lazer,4,3906.29,15625.16,Eduardo Lima,CE,eduardo.lima@teste.br,Transferência Bancária
820ee5d9-5535-45d8-a9ea-e985adab4726,2024-05-09 00:00:00,Smartphone XYZ,Eletrônicos,4,4282.19,17128.76,Patrícia Souza,AM,patrícia.souza@mail.net,Transferência Bancária
e768a253-c98d-42ff-8456-92620d43e0b9,2022-03-16 00:00:00,Aventuras em Marte,Livros,4,2122.03,8488.12,Otávio Ribeiro,MT,otávio.ribeiro@email.com,PayPal
e53dad5d-5293-433b-a475-1fd3bacc7c99,2023-12-02 00:00:00,Liquidificador Turbo,Casa e Cozinha,3,2417.22,7251.66,Fernanda Nunes,MA,fernanda.nunes@web.org,Boleto Bancário
e68087c1-5fe5-45f3-a0d9-2ad24ba6fe4d,2024-09-12 00:00:00,Calça Jeans Slim,Roupas,2,3290.15,6580.3,Gustavo Souza,TO,gustavo.souza@web.org,Cartão de Crédito
7d9e533a-a402-4ea4-9085-2ea232300b6d,2024-06-15 00:00:00,O Segredo do Vale,Livros,3,1226.39,3679.17,Gustavo Pereira,AM,gustavo.pereira@teste.br,PIX
f967a04e-1205-43e9-a005-c6c7a46ac90f,2023-08-08 00:00:00,Laptop Pro,Eletrônicos,5,4158.04,20790.2,Natália Almeida,AP,natália.almeida@web.org,PayPal
6a79d5a7-9021-477b-a6e5-86cc4e68722e,2022-08-28 00:00:00,Robô Aspirador Inteligente,Casa e Cozinha,2,3347.78,6695.56,Valentina Nunes,ES,,Cartão de Crédito
015cd9bf-7096-4024-ba6d-992b2d93ffc1,2023-01-01 00:00:00,Kit de Ferramentas Essenciais,Casa e Cozinha,5,4767.64,23838.2,Thiago Barbosa,RS,thiago.barbosa@teste.br,Boleto Bancário
50c97385-c681-4067-ab28-5c1fc8e59d6c,2023-03-29 00:00:00,Calça Jeans Slim,Roupas,3,941.65,2824.95,Gustavo Souza,MG,gustavo.souza@example.com,PIX
9170c95a-f43c-4bc4-a44f-cc486c333bb1,2022-03-21 00:00:00,História da Arte,Livros,4,2710.6,10842.4,Helena Silva,RS,helena.silva@example.com,PayPal
aa60b725-5ebb-483c-8b6c-84d8ecb10348,2024-07-08 00:00:00,Fone de Ouvido Sem Fio,Eletrônicos,4,4514.63,18058.52,Marcos Ribeiro,PR,marcos.ribeiro@teste.br,
042bc505-1f0b-450d-a34d-4ba7cf083eb7,2023-05-23 00:00:00,Bicicleta Mountain Bike,Esportes e Lazer,4,1092.28,4369.12,Ana Ribeiro,CE,,Cartão de Crédito
e5ba0591-045a-495f-85e2-1d93cf704424,2022-05-26 00:00:00,Smartwatch Fit,Eletrônicos,3,4023.21,12069.63,Julia Almeida,RN,julia.almeida@example.com,PayPal
360200c7-221d-48c7-b6cc-ac7c5eb3dded,2024-12-14 00:00:00,Aventuras em Marte,Livros,1,179.62,179.62,Bruno Rodrigues,SC,bruno.rodrigues@mail.net,Transferência Bancária
c4e5f4cf-4ccf-474c-8f6f-7284dcf3b767,2023-01-24 00:00:00,Bola de Futebol Oficial,Esportes e Lazer,3,4567.99,13703.97,Fernanda Almeida,RJ,fernanda.almeida@teste.br,Cartão de Crédito
ae54010b-7969-467e-b384-9223cdf5a010,2023-05-02 00:00:00,Cozinha para Iniciantes,Livros,5,1605.32,8026.6,Valentina Pereira,PR,valentina.pereira@email.com,Boleto Bancário
8e14c16c-2345-4446-b702-7b6293380cac,2022-08-12 00:00:00,Tablet Max,Eletrônicos,1,368.03,368.03,Carlos Rocha,SE,carlos.rocha@teste.br,Cartão de Crédito
1d48825e-8fbb-49ce-a269-026e69989580,2024-07-13 00:00:00,História da Arte,Livros,2,100.89,201.78,Kaique Mendes,PA,kaique.mendes@example.com,PayPal
9f154a83-c138-4ca9-ab62-8b727e7c9a83,2023-10-28 00:00:00,Barraca de Camping,Esportes e Lazer,5,,22203.65,Igor Barbosa,RO,igor.barbosa@example.com,Cartão de Crédito
2db6eb19-c971-4683-a647-34dba8ec518b,2022-07-02 00:00:00,Camiseta Básica,Roupas,1,2277.29,2277.29,Bruno Pereira,RN,bruno.pereira@email.com,Boleto Bancário
e730cedb-e979-4d3f-a0e0-4743b3b0fbc4,2023-01-03 00:00:00,Bicicleta Mountain Bike,Esportes e Lazer,1,2821.79,2821.79,Kaique Castro,,kaique.castro@teste.br,PIX
6b3f23bc-cdb8-4121-889b-2fb67ebc5da5,2024-12-17 00:00:00,Kit de Ferramentas Essenciais,Casa e Cozinha,2,2488.69,4977.38,Julia Barbosa,MT,julia.barbosa@example.com,PIX
1931ce9b-4762-41a0-8148-bd9ab4dca6ec,2023-06-09 00:00:00,Aventuras em Marte,Livros,4,3130.1,12520.4,Larissa Castro,SE,larissa.castro@teste.br,Transferência Bancária
32e80c5c-1721-4130-9d19-039b724d0a6a,2022-08-05 00:00:00,Moletom com Capuz,Roupas,3,1250.54,3728.5,Eduardo Carvalho,PA,eduardo.carvalho@mail.net,PIX
28bae8e4-9d98-4efb-be50-94198c1bb207,2022-11-08 00:00:00,Kit de Ferramentas Essenciais,Casa e Cozinha,1,3722.48,3722.48,Valentina Costa,PA,valentina.costa@web.org,Boleto Bancário
fc6cdf9f-2219-4be1-9f61-b1974d0d08e6,2023-10-27 00:00:00,Moletom com Capuz,Roupas,4,4925.55,19702.2,Helena Rodrigues,MA,helena.rodrigues@email.com,Transferência Bancária
2607c5cb-a07c-42ea-9d90-c42cb57ac545,2023-12-23 00:00:00,Robô Aspirador Inteligente,Casa e Cozinha,5,2545.57,12727.85,Bruno Oliveira,BA,,Boleto Bancário
5f6b7a3e-7e4e-4f9a-99ef-fe903e98aab3,2024-09-08 00:00:00,Vestido Floral,Roupas,1,2257.62,2257.62,Bruno Souza,MG,bruno.souza@email.com,PIX
cd2fe8c8-c19e-4085-bb18-764f61b0ccc1,2024-06-02 00:00:00,Calça Jeans Slim,Roupas,1,3154.5,3154.5,Fernanda Costa,AP,fernanda.costa@mail.net,PayPal
bcfea513-2c11-4150-a991-532ff27253f7,2022-01-02 00:00:00,Poemas ao Luar,Livros,4,648.11,2592.44,Daniela Ferreira,ES,daniela.ferreira@email.com,Transferência Bancária
c82e161b-fbb9-4975-857d-21ae1a76885d,2023-04-16 00:00:00,Calça Jeans Slim,Roupas,2,2358.63,4717.26,Eduardo Almeida,PI,eduardo.almeida@example.com,PIX
f6f3ec2c-59e2-43d4-83ed-5937ac167125,2024-10-13 00:00:00,Tênis de Corrida,Esportes e Lazer,5,1613.8,8069.0,Eduardo Oliveira,MT,eduardo.oliveira@email.com,Boleto Bancário
476c88bc-fc56-4538-b273-47d4a81197fb,2023-10-03 00:00:00,Vestido Floral,Roupas,4,4917.2,19987.64,Igor Dias,BA,igor.dias@mail.net,Transferência Bancária
7f8c6ca1-25aa-462e-b177-e24d82065659,2024-04-22 00:00:00,O Segredo do Vale,Livros,4,2685.36,10741.44,Marcos Ribeiro,PA,marcos.ribeiro@mail.net,PIX
ed080703-0c54-4804-b5ea-bce8eaf88798,2023-12-13 00:00:00,Smartphone XYZ,Eletrônicos,3,3196.42,9589.26,Kaique Ferreira,AL,kaique.ferreira@web.org,Transferência Bancária
d38e03d3-2523-4374-9e55-54915a3b5fed,2022-04-02 00:00:00,Jaqueta de Couro,Roupas,4,409.09,1636.36,Gustavo Pereira,MG,gustavo.pereira@web.org,Cartão de Crédito
18dcaef2-1a29-4478-825e-5ddd06de0243,2023-03-31 00:00:00,Kit de Pesca Completo,Esportes e Lazer,1,2264.37,2264.37,Daniela Silva,RJ,daniela.silva@email.com,PayPal
0cd9cba1-14c9-4541-9804-de8fef23fbe2,2022-08-30 00:00:00,Kit de Pesca Completo,Esportes e Lazer,5,673.51,3367.55,Rafael Ferreira,DF,rafael.ferreira@web.org,Transferência Bancária
dcc2ee61-28a0-4ade-93ba-e7a46f8fdb50,2024-11-15 00:00:00,Kit de Ferramentas Essenciais,Casa e Cozinha,5,4782.01,23910.05,Rafael Gonçalves,MT,rafael.gonçalves@web.org,PIX
f0079f60-b31c-4830-9f5a-4b3cca9eed3a,2023-10-18 00:00:00,Tênis de Corrida,Esportes e Lazer,3,1363.93,4091.79,Sofia Lima,MT,sofia.lima@email.com,Cartão de Crédito
02dde5c4-ec3a-4fea-93c8-442cad5bddcf,2022-11-24 00:00:00,Calça Jeans Slim,Roupas,1,1266.93,1266.93,Ana Ferreira,MA,ana.ferreira@example.com,PayPal
e04565c9-f93f-4f51-b35d-bd074286b8dc,2023-07-25 00:00:00,Poemas ao Luar,Livros,2,4843.92,9687.84,Daniela Costa,PB,daniela.costa@mail.net,Cartão de Crédito
f727b285-756f-4117-bcd1-c0563956899c,2024-02-08 00:00:00,Jaqueta de Couro,Roupas,4,1723.23,6892.92,Larissa Mendes,SE,,Boleto Bancário
53f83d01-3a21-436b-8815-3b27f196f7d3,2023-10-30 00:00:00,Bicicleta Mountain Bike,Esportes e Lazer,1,2387.86,2387.86,Valentina Barbosa,AC,valentina.barbosa@email.com,PIX
1fd9e3ce-57d3-4eca-b1a8-47552c8b3113,2024-08-25 00:00:00,Aventuras em Marte,Livros,4,4224.83,16899.32,Larissa Martins,SP,larissa.martins@web.org,Transferência Bancária
3c5b5934-4cbb-4f1e-9cf0-5aba68667d71,2023-11-16 00:00:00,Jogo de Panelas Antiaderente,Casa e Cozinha,3,72.99,218.97,Ana Dias,RS,ana.dias@teste.br,PIX
0f6e78d7-4375-4254-8231-3de3f957e948,2023-01-18 00:00:00,Vestido Floral,Roupas,3,2508.89,7526.67,Fernanda Oliveira,AM,fernanda.oliveira@email.com,Cartão de Crédito
6fb1899d-7616-4007-aa1c-7802ff402021,2024-08-26 00:00:00,História da Arte,Livros,5,4826.55,24132.75,Sofia Ferreira,AP,sofia.ferreira@email.com,PIX
7f61fdb1-83f3-42f3-8407-37affb92c8e8,2023-02-14 00:00:00,Jogo de Panelas Antiaderente,Casa e Cozinha,3,3445.77,10337.31,Natália Martins,SP,natália.martins@teste.br,PIX
ad1b1c9e-8b21-4741-afc8-e7b25f37628c,2023-05-27 00:00:00,Smartphone XYZ,Eletrônicos,4,3701.25,14805.0,Igor Santos,SC,igor.santos@teste.br,PayPal
7939d618-bbed-4913-8a4b-ecc8dfd7e5a5,2024-10-07 00:00:00,Kit de Pesca Completo,Esportes e Lazer,3,4215.51,12646.53,Sofia Rodrigues,GO,sofia.rodrigues@example.com,Cartão de Crédito
9378144a-30d8-409e-ac16-fd45d5730b94,2022-08-02 00:00:00,Barraca de Camping,Esportes e Lazer,1,4287.22,4287.22,Marcos Gonçalves,GO,marcos.gonçalves@web.org,Cartão de Crédito
b25d69bc-2730-41de-9940-ed27265e49d2,2023-10-16 00:00:00,Kit de Pesca Completo,Esportes e Lazer,4,1662.6,6650.4,Fernanda Gonçalves,RO,fernanda.gonçalves@web.org,Cartão de Crédito
110739e2-6a3d-4877-9333-ff7f60429ea1,2022-07-08 00:00:00,Aventuras em Marte,Livros,1,3949.65,3768.47,Patrícia Nunes,MG,patrícia.nunes@mail.net,Boleto Bancário
834bc8cf-59fc-483c-80b2-0d0d5aeaca41,2022-09-22 00:00:00,Barraca de Camping,Esportes e Lazer,3,1148.42,3445.26,Rafael Castro,AM,rafael.castro@example.com,Boleto Bancário
e743f044-f08e-4b61-9d59-a84ae39d4f88,2022-06-20 00:00:00,Vestido Floral,Roupas,5,4165.43,20827.15,Sofia Gonçalves,AL,sofia.gonçalves@mail.net,PIX
ed4ff711-bd34-400a-9862-934985b7f0f9,2023-04-02 00:00:00,Poemas ao Luar,Livros,3,4542.43,13627.29,Eduardo Barbosa,BA,eduardo.barbosa@example.com,PayPal
8cf0116f-35b2-491c-acad-8e009654bd22,2023-02-03 00:00:00,História da Arte,Livros,2,693.4,1386.8,Helena Oliveira,TO,helena.oliveira@email.com,Boleto Bancário
a68a659b-391f-4959-9c60-022a630d1ab0,2023-12-03 00:00:00,Smartwatch Fit,Eletrônicos,3,4993.3,14979.9,Helena Castro,MG,helena.castro@example.com,Boleto Bancário
e6cc7b8c-f9c9-4f48-bf2e-1f702c79610f,2022-10-25 00:00:00,Vestido Floral,Roupas,2,4997.35,9994.7,Julia Santos,DF,julia.santos@email.com,Transferência Bancária
3effcc46-deeb-4a0b-8b00-6db6f2b1a77f,2023-06-05 00:00:00,Vestido Floral,Roupas,3,2034.04,6102.12,Gustavo Ferreira,,gustavo.ferreira@web.org,Transferência Bancária
b47c1539-8314-4d77-bab6-1486efbd6359,2023-05-12 00:00:00,Poemas ao Luar,Livros,4,3437.83,13751.32,Ana Martins,RN,ana.martins@email.com,PIX
266c1e5c-6e42-4204-adc5-c9cc45f9af0f,2023-12-22 00:00:00,Camiseta Básica,Roupas,5,3989.34,19946.7,Rafael Dias,RO,rafael.dias@web.org,PIX
b6d1db08-a1e6-4ce8-8262-6f26107b8daf,2022-04-07 00:00:00,Liquidificador Turbo,Casa e Cozinha,3,507.41,1522.23,Gustavo Mendes,PI,gustavo.mendes@example.com,Transferência Bancária
1321bb5b-04e2-4b56-8f39-8995b38a69b4,2023-07-03 00:00:00,Smartphone XYZ,Eletrônicos,5,4655.2,23276.0,Natália Santos,AL,natália.santos@teste.br,Transferência Bancária
e3aa1083-139e-43aa-8a6f-52c6ef0eadd0,2023-03-10 00:00:00,Cafeteira Express,Casa e Cozinha,3,3027.18,9081.54,Igor Castro,BA,igor.castro@example.com,PayPal
ec84d6c3-4815-4534-ab89-52e0958af5d9,2024-10-24 00:00:00,Bicicleta Mountain Bike,Esportes e Lazer,4,3036.48,12145.92,Patrícia Carvalho,MG,patrícia.carvalho@example.com,Boleto Bancário
4f1c0637-4450-44fd-a7c2-9442a5522b79,2022-05-19 00:00:00,Fone de Ouvido Sem Fio,Eletrônicos,1,4887.0,4887.0,Fernanda Santos,AP,,Cartão de Crédito
1bea7077-0c12-437a-895c-2a5e9792e527,2023-01-07 00:00:00,Smartwatch Fit,Eletrônicos,4,1070.05,4280.2,Thiago Rodrigues,PI,thiago.rodrigues@mail.net,Boleto Bancário
60e98832-9f20-4146-98ae-235184bf3946,2024-10-19 00:00:00,Barraca de Camping,Esportes e Lazer,4,1478.03,5912.12,Carlos Dias,AP,carlos.dias@email.com,Transferência Bancária
529f9365-1451-4343-bc10-6ecab30addea,2022-11-28 00:00:00,Tênis de Corrida,Esportes e Lazer,2,4892.09,9784.18,Helena Pereira,RO,helena.pereira@example.com,Transferência Bancária
ffe4fa53-7321-460c-9a15-ac4531287d96,2022-07-13 00:00:00,Kit de Ferramentas Essenciais,Casa e Cozinha,4,3917.89,15671.56,Larissa Silva,CE,larissa.silva@web.org,PIX
a051c2c8-6691-41bf-bda4-f1456bf7479b,2024-01-26 00:00:00,O Segredo do Vale,Livros,4,1094.54,4378.16,Bruno Santos,PR,bruno.santos@web.org,Transferência Bancária
27e92ce7-5c2c-4821-93fe-65860ceb4321,2022-05-25 00:00:00,Poemas ao Luar,Livros,4,704.58,2818.32,Natália Carvalho,BA,natália.carvalho@web.org,Boleto Bancário
30390959-e06f-409a-bc5c-a64bfbdabde1,2022-08-13 00:00:00,Fone de Ouvido Sem Fio,Eletrônicos,3,2876.24,8628.72,Daniela Lima,RO,daniela.lima@teste.br,Boleto Bancário
6ec8e6ea-8af1-4f1a-a14d-55f9f190b05f,2024-10-18 00:00:00,Laptop Pro,Eletrônicos,3,2075.68,6227.04,Ana Oliveira,RN,ana.oliveira@email.com,PayPal
950df6c4-e71c-4241-9b14-696e195a64a6,2024-03-29 00:00:00,Barraca de Camping,Esportes e Lazer,2,2499.94,4999.88,Julia Oliveira,GO,julia.oliveira@web.org,PayPal
c3215a61-fb00-4b43-8464-858964a76ced,2024-01-20 00:00:00,Smartphone XYZ,Eletrônicos,4,1566.01,6264.04,Daniela Rocha,SC,daniela.rocha@teste.br,PIX
0ac3ecf2-cc74-44aa-a043-ddf6e472edf5,2024-05-11 00:00:00,Calça Jeans Slim,Roupas,1,3525.99,3525.99,Sofia Martins,RO,sofia.martins@mail.net,Transferência Bancária
c64fc8b5-602b-4efc-b8b1-022b1d9724fd,2022-05-06 00:00:00,Cozinha para Iniciantes,Livros,2,,7033.38,Ana Costa,RO,ana.costa@mail.net,Boleto Bancário
7d977898-4fe6-41a8-82c3-06b7365be810,2024-12-17 00:00:00,Tênis de Corrida,Esportes e Lazer,4,3721.07,14884.28,Thiago Dias,SC,thiago.dias@mail.net,Boleto Bancário
de54b1f4-f87d-439d-af20-2b7d194cba0a,2022-05-02 00:00:00,Moletom com Capuz,Roupas,3,4939.05,14817.15,Thiago Barbosa,MT,thiago.barbosa@teste.br,PIX
f839f95a-22e9-4c64-a338-e55c41a5b6e4,2022-08-25 00:00:00,Tênis de Corrida,Esportes e Lazer,4,1382.57,5530.28,Carlos Ribeiro,PI,carlos.ribeiro@mail.net,PIX
911e351d-6062-4b34-83c9-6c51b3524123,2024-10-13 00:00:00,Cozinha para Iniciantes,Livros,5,4538.05,22690.25,Helena Souza,RO,helena.souza@web.org,Cartão de Crédito
6fb77c9f-38d5-4678-bce4-ca11cfe49d9c,2024-11-19 00:00:00,Poemas ao Luar,Livros,1,444.24,444.24,Kaique Dias,BA,kaique.dias@web.org,PIX
ec97981d-b52f-426c-9543-fac5b09b83d1,2023-09-09 00:00:00,Kit de Ferramentas Essenciais,Casa e Cozinha,4,1300.62,5202.48,Bruno Oliveira,AC,bruno.oliveira@example.com,PIX
